x;y;z
-1.955947;-0.1007673;2.530332
-1.942894;-0.09954813;2.518899
-1.930559;-0.09851432;2.516643
-1.926962;-0.0981155;2.508945
-1.918261;-0.09714113;2.489622
-1.918261;-0.09714113;2.489622
-1.918261;-0.09714113;2.489622
-1.918261;-0.09714113;2.489622
-1.918261;-0.09714113;2.489622
-1.918261;-0.09714113;2.489622
-1.918261;-0.09714113;2.489622
-1.645378;-0.5415154;2.397386
-1.645378;-0.5415154;2.397386
-1.731989;-0.5409334;2.315086
-1.731989;-0.5409334;2.315086
-1.741109;-0.5409055;2.313317
-1.73851;-0.5409347;2.318193
-1.739034;-0.5409622;2.324108
-1.739034;-0.5409622;2.324108
-1.722711;-0.5410976;2.34494
-1.722711;-0.5410976;2.34494
-1.712023;-0.5412045;2.362346
-1.704751;-0.5412724;2.373188
-1.700388;-0.5413024;2.37748
-1.710709;-0.5412894;2.379319
-1.749477;-0.5412706;2.392427
-1.749416;-0.5405234;2.392229
-1.749416;-0.5405234;2.392229
-1.749416;-0.5405234;2.392229
 ; ; 
 ; ; 
-2.17681;-0.04879022;2.090357
-2.19051;-0.04863504;2.069425
-2.19051;-0.04863504;2.069425
-2.19051;-0.04863504;2.069425
-2.302637;-0.1274577;1.56206
-2.449533;-0.2167937;1.546761
-2.45823;-0.2147184;1.540836
-2.466556;-0.2208151;1.574323
-2.320744;-0.1115287;1.662699
-2.320578;-0.1114184;1.6627
-2.320411;-0.1113079;1.662701
-2.135955;-0.04427107;2.028535
-2.148383;-0.04596172;2.051887
-2.139819;-0.04565716;2.055672
-2.123514;-0.04509176;2.063208
-2.12415;-0.04503402;2.061069
-2.125607;-0.04604346;2.082548
-2.131885;-0.04727489;2.103062
-2.133915;-0.04850172;2.128836
-2.199744;-0.05378577;2.16774
-2.200099;-0.0685498;2.188588
-2.332101;-0.1071015;2.194669
-2.332102;-0.1071016;2.194669
-2.332102;-0.1071017;2.194669
-1.908251;-0.09660129;2.542576
-1.90365;-0.09620805;2.541357
-1.900087;-0.09606265;2.551277
-1.905792;-0.09666115;2.560364
-1.926599;-0.09864074;2.579591
-1.927331;-0.09871423;2.580529
-1.922987;-0.09820026;2.569639
-1.927605;-0.09823406;2.566532
-1.933296;-0.09869063;2.566112
-1.943122;-0.09944054;2.562724
-1.944533;-0.09948801;2.558052
-1.952736;-0.1001897;2.560471
-1.951498;-0.1001239;2.562888
-1.949701;-0.0999119;2.558313
-1.939386;-0.09860343;2.525745
-1.954713;-0.09981695;2.523491
-1.942087;-0.09848982;2.502642
-1.937833;-0.09799197;2.492108
-1.937833;-0.09799197;2.492108
-1.937833;-0.09799197;2.492108
-1.937833;-0.09799197;2.492108
-1.937833;-0.09799197;2.492108
-1.937833;-0.09799197;2.492108
-1.937833;-0.09799197;2.492108
-1.949819;-0.7484789;1.61715
-1.949818;-0.7484756;1.617151
-1.981039;-0.7449089;1.650325
-1.985111;-0.7445233;1.649437
-2.08885;-0.7171407;1.714892
-2.080653;-0.721361;1.726023
-2.07835;-0.7220998;1.727388
-2.077241;-0.7223819;1.727736
-2.075815;-0.7213927;1.722503
-2.093336;-0.714517;1.711916
-2.093336;-0.714517;1.711916
-2.09333;-0.7144961;1.711914
 ; ; 
-2.09303;-0.7135005;1.711808
-2.09303;-0.7135;1.711808
-2.09303;-0.7134995;1.711808
-2.09303;-0.7134991;1.711808
-2.09303;-0.7134988;1.711808
 ; ; 
 ; ; 
-2.594622;-0.2274019;1.52193
-2.604616;-0.2289982;1.517814
-2.607198;-0.2293311;1.516587
-2.581234;-0.2247426;1.525227
-2.556253;-0.2192245;1.533049
-2.51755;-0.2164248;1.539477
-2.489893;-0.2159446;1.543744
-2.481076;-0.2153153;1.540493
-2.482956;-0.2152613;1.539363
-2.478866;-0.2150033;1.538182
-2.495422;-0.2151581;1.534343
-2.522073;-0.2165046;1.529241
-2.538377;-0.219991;1.524483
-2.559493;-0.2183147;1.536918
-2.57865;-0.219905;1.553478
-2.586911;-0.220665;1.558179
-2.586911;-0.2206652;1.558179
-2.586911;-0.2206652;1.558179
-2.586911;-0.2206652;1.558179
-2.586911;-0.220665;1.558179
-2.126109;-0.04573356;2.092504
-2.108686;-0.04525623;2.103628
-2.100051;-0.04499514;2.108571
-2.100007;-0.04533227;2.11648
-2.108656;-0.04566547;2.1132
-2.117075;-0.04608512;2.112225
-2.141395;-0.04805477;2.127056
-1.956474;-0.03072575;1.959239
-1.953671;-0.03256866;1.96505
-1.955389;-0.03100088;1.967286
-1.976234;-0.03262663;1.978544
-1.976234;-0.03262663;1.978544
-1.941743;-0.09492025;1.980932
-1.941955;-0.08124737;1.982691
-1.942685;-0.07135342;1.982706
-1.942685;-0.07135342;1.982706
-1.944081;-0.07216704;1.979529
-1.944725;-0.0786002;1.977081
-1.944596;-0.08236472;1.97675
-1.944541;-0.08395705;1.976612
-1.944082;-0.08882515;1.976821
-1.945064;-0.09077328;1.974364
-1.944077;-0.09337239;1.976094
-1.944077;-0.09337239;1.976094
-1.94441;-0.06880349;1.979358
-1.945159;-0.05996926;1.979161
-1.945681;-0.05513865;1.978806
-1.945157;-0.05492136;1.979984
-1.945548;-0.05327579;1.979401
-1.944767;-0.05528498;1.980776
-1.945243;-0.06000328;1.978972
-1.944769;-0.0611144;1.979824
-1.94465;-0.06071173;1.98015
-1.944192;-0.06046498;1.981189
-1.943776;-0.06076673;1.982045
-1.944128;-0.06090893;1.981256
-1.944076;-0.06449178;1.980787
-1.944935;-0.06449389;1.978914
-1.944694;-0.06307589;1.979669
-1.945127;-0.06431009;1.978525
-1.945001;-0.06407191;1.978838
-1.94458;-0.06528698;1.979559
-1.944009;-0.06618249;1.98066
-1.944384;-0.06833535;1.979491
-1.945966;-0.07069074;1.97566
-1.946369;-0.07450332;1.974161
-1.946956;-0.07625127;1.972596
-1.946806;-0.08098397;1.972156
-1.947455;-0.07895686;1.97107
-1.947455;-0.07895686;1.97107
-1.93643;-0.08424114;1.994251
-1.924978;-0.0920157;2.017958
-1.922047;-0.09381844;2.024057
-1.918092;-0.09335898;2.032755
-1.917405;-0.09354652;2.034223
-1.917046;-0.09434998;2.034876
-1.916612;-0.09145188;2.036292
-1.916026;-0.08995512;2.037813
-1.924449;-0.0736293;2.0221
-1.938468;-0.04068452;1.996884
-1.937971;-0.04313904;1.997568
-1.937703;-0.04274341;1.998216
-1.937686;-0.04364266;1.998107
-1.936517;-0.0446021;2.000502
-1.936663;-0.04046746;2.000854
 ; ; 
-1.975062;-0.1212851;2.471778
-1.959512;-0.1204843;2.468014
-1.947532;-0.1169076;2.465097
-1.956119;-0.1155299;2.467166
-1.95349;-0.1165941;2.466536
-1.949981;-0.1134744;2.46567
-1.891864;-0.09373999;2.473419
-1.909858;-0.09583661;2.518306
-1.922681;-0.09697859;2.525337
-1.913758;-0.09609634;2.514239
-1.909473;-0.09567219;2.508868
-1.92814;-0.09719872;2.509473
-1.942082;-0.09848134;2.520021
-1.941605;-0.09841445;2.518028
-1.926705;-0.09705193;2.507333
-1.907091;-0.09520632;2.489575
-1.900801;-0.09458902;2.482083
-1.92849;-0.09723639;2.510118
-1.944235;-0.09869432;2.52271
-1.932345;-0.09744841;2.502933
-1.895846;-0.09400165;2.469012
-1.895846;-0.09400165;2.469012
-1.895846;-0.09400165;2.469012
-1.72655;-0.5399194;2.376555
-1.737123;-0.5399174;2.38021
-1.728543;-0.5399402;2.381274
-1.725327;-0.5399737;2.386395
-1.715118;-0.5400002;2.387502
-1.708408;-0.5400119;2.38715
-1.703932;-0.5400279;2.388456
-1.70565;-0.5395221;2.390343
-1.702344;-0.5395505;2.394619
-1.696363;-0.5395509;2.392944
-1.700202;-0.5395305;2.390297
-1.707395;-0.5394862;2.384213
-1.713964;-0.5394343;2.376523
-1.713964;-0.5394343;2.376523
-1.713964;-0.5394343;2.376523
-1.713964;-0.5394343;2.376523
-1.713964;-0.5394343;2.376523
-1.713964;-0.5394343;2.376523
-2.121964;-0.04115094;2.003529
-2.123058;-0.04175088;2.003797
-2.322448;-0.1269353;1.520732
-2.467762;-0.2137875;1.50722
-2.467401;-0.213572;1.507345
-2.480051;-0.2095685;1.526642
-2.496394;-0.2129415;1.535657
-2.502007;-0.2194401;1.547047
-2.491002;-0.2134127;1.534657
-2.491122;-0.2134878;1.534631
-2.491244;-0.2135638;1.534604
-2.490824;-0.2133013;1.534695
-2.125034;-0.04230715;2.014129
-2.103302;-0.04114795;2.01981
-2.094202;-0.04192302;2.04966
-2.089225;-0.0409252;2.032713
-2.088027;-0.0419375;2.057945
-2.106819;-0.04359622;2.072581
-2.114239;-0.04469979;2.088859
-2.113768;-0.04517742;2.100642
-2.148778;-0.04770017;2.114631
-2.162984;-0.04885466;2.12337
-2.1639;-0.04895712;2.124588
-2.130908;-0.04753694;2.133807
-2.130908;-0.04753694;2.133807
-2.172123;-0.050541;2.151074
-2.169277;-0.05097198;2.164823
-2.174887;-0.05441812;2.176629
-2.308555;-0.1315547;2.20733
-2.308677;-0.1316153;2.207328
-2.308798;-0.1316757;2.207326
-1.898609;-0.09462877;2.52278
-1.892416;-0.09408115;2.519684
-1.892952;-0.09426813;2.529989
-1.916064;-0.09660584;2.562635
-1.923458;-0.09737401;2.574537
-1.92759;-0.09776996;2.578791
-1.931336;-0.09807771;2.57897
-1.92838;-0.09779711;2.576118
-1.929965;-0.0979294;2.576337
-1.933288;-0.09818646;2.575349
-1.951849;-0.09960169;2.568337
-1.955919;-0.09993084;2.568152
-1.965756;-0.1007808;2.571627
-1.949467;-0.09925815;2.5576
-1.955809;-0.0997458;2.555502
-1.968519;-0.100739;2.552425
-1.943093;-0.09840877;2.533878
-1.943862;-0.09802985;2.502134
-1.940708;-0.1027835;2.463483
-1.920989;-0.1000181;2.458698
-1.920989;-0.1000181;2.458698
-1.920989;-0.1000181;2.458698
-1.956725;-0.7736681;1.799322
-2.00266;-0.7816144;1.850768
-1.993857;-0.7824001;1.837992
-1.996776;-0.7398975;1.68406
-2.000066;-0.7384163;1.678577
-1.994702;-0.7397289;1.679464
-1.999056;-0.7419945;1.703013
-2.016117;-0.7440314;1.745442
-2.035229;-0.7402946;1.749103
-2.048466;-0.7372094;1.748012
-2.056969;-0.7357894;1.751406
-2.063883;-0.7352265;1.758476
-2.046585;-0.7396469;1.762718
-2.044091;-0.7399901;1.761181
-2.039688;-0.7412617;1.763324
-2.028915;-0.7454203;1.77621
-2.029395;-0.7463274;1.78359
-2.021289;-0.7472681;1.789594
-2.015224;-0.7478791;1.791768
-2.02657;-0.7466161;1.785903
-2.044446;-0.7410924;1.772692
-2.044446;-0.7410924;1.772692
-2.044446;-0.7410926;1.772692
-2.044446;-0.7410925;1.772692
-2.044446;-0.7410926;1.772692
-2.238817;-0.1256613;1.552348
-2.254511;-0.1257786;1.545497
-2.254511;-0.1257786;1.545497
 ; ; 
 ; ; 
-2.525743;-0.2044465;1.535062
-2.555488;-0.2071652;1.53051
-2.557568;-0.2057089;1.533228
-2.540975;-0.2036911;1.539711
-2.534892;-0.2035685;1.54287
-2.509519;-0.2039028;1.547872
-2.500062;-0.2061113;1.553843
-2.503142;-0.2065766;1.559408
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-4.44469;-1.221607;1.274596
 ; ; 
 ; ; 
-2.611518;-0.2230297;1.561027
-2.579295;-0.211861;1.563294
-2.604283;-0.2241972;1.556816
-2.636832;-0.2360769;1.550785
-2.642553;-0.2368145;1.547322
-2.644741;-0.2370698;1.544457
-2.63698;-0.2359866;1.544466
-2.63151;-0.2352268;1.544666
-2.638455;-0.236259;1.548207
-2.641197;-0.2367024;1.551624
-2.597208;-0.2202268;1.559264
-2.648797;-0.2376977;1.547862
-2.642509;-0.2368136;1.547519
-2.596012;-0.2227201;1.555616
-2.607521;-0.2296329;1.551052
-2.638689;-0.236288;1.54788
-2.638689;-0.2362881;1.54788
-2.276728;-0.1301901;1.567827
-2.272156;-0.131947;1.566155
-2.27102;-0.1261323;1.563881
-2.269702;-0.1260839;1.560166
-2.272506;-0.1260535;1.553232
-2.271594;-0.126005;1.549
-2.2665;-0.1268341;1.548884
-2.260792;-0.1267646;1.54829
-2.266738;-0.1267804;1.542664
-2.274393;-0.1268325;1.53892
-2.638889;-0.2309244;1.561805
 ; ; 
 ; ; 
-2.601566;-0.217016;1.565694
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-2.187096;-0.04862189;2.079102
-2.21536;-0.05058569;2.08866
-2.333727;-0.07864396;2.121961
-2.226812;-0.05082437;2.079689
-2.189906;-0.0480448;2.062245
-2.193026;-0.04840025;2.066498
-2.209207;-0.04956913;2.072999
 ; ; 
-2.349842;-0.0785276;2.127976
-2.357071;-0.07879931;2.14079
 ; ; 
 ; ; 
-1.994373;-0.111752;2.476486
-2.024785;-0.121711;2.483891
-1.967825;-0.1075164;2.470044
-1.918678;-0.09634063;2.458102
-1.90138;-0.09622253;2.571699
-1.885553;-0.09482807;2.564321
-1.877244;-0.09420058;2.567635
-1.923095;-0.09823218;2.588442
-1.934935;-0.09926611;2.593327
-1.941352;-0.09975964;2.591372
-1.95039;-0.1004884;2.590937
-1.953671;-0.1006809;2.585837
-1.950827;-0.1003878;2.581586
-1.948863;-0.100171;2.577659
-1.952974;-0.1004721;2.575376
-1.95939;-0.100831;2.564185
-1.992635;-0.03701225;2.057193
-2.021681;-0.03844905;2.05361
-2.042629;-0.03945674;2.05037
-2.051685;-0.03956154;2.04134
-2.051685;-0.03956154;2.04134
-2.055906;-0.03971244;2.039485
-2.035474;-0.03911041;2.051427
-2.035474;-0.03911041;2.051427
-1.949862;-0.0719783;1.969273
-1.953036;-0.07198563;1.962351
-1.954492;-0.07216792;1.959147
-1.953421;-0.0699424;1.961843
-1.952683;-0.07132763;1.963226
-1.952597;-0.07130012;1.963419
-1.952624;-0.07252395;1.96316
-1.952834;-0.07232124;1.962736
-1.953139;-0.07184637;1.962149
-1.952658;-0.07037334;1.963436
-1.951627;-0.06526965;1.966516
-1.951841;-0.06135939;1.966687
-1.952343;-0.05569582;1.966515
-1.952318;-0.05228396;1.967124
-1.948425;-0.046335;1.976584
-1.946864;-0.0435981;1.980433
-1.944428;-0.03632139;1.98693
-1.944773;-0.03455339;1.986466
-1.944843;-0.03295927;1.986572
-1.94951;-0.031783;1.991126
-1.959213;-0.03244667;1.994166
-1.963887;-0.03284061;1.99734
-1.967309;-0.03304154;1.997649
-1.970148;-0.03325123;1.998895
-1.969048;-0.03320751;1.999277
-1.979648;-0.03433448;2.011865
-1.99696;-0.03556266;2.018303
-2.009783;-0.03650349;2.02379
-2.001186;-0.03612176;2.025851
-2.017428;-0.03822382;2.053791
-2.025849;-0.03912982;2.06404
-2.030265;-0.03980674;2.074066
-2.033826;-0.04032864;2.081598
 ; ; 
 ; ; 
-1.997406;-0.1063415;2.73043
-1.929995;-0.1001857;2.684146
-1.929995;-0.1001857;2.684146
-1.919105;-0.09928486;2.683106
-1.979066;-0.1043421;2.69552
-1.982087;-0.1048247;2.711812
-1.989357;-0.1054923;2.717058
-1.988927;-0.1052334;2.701669
-1.980945;-0.1043401;2.684885
-1.983931;-0.1044103;2.673025
-1.965072;-0.1021685;2.624347
-1.953962;-0.1008988;2.599188
-1.9543;-0.1008188;2.591801
-1.9543;-0.1008188;2.591801
 ; ; 
-1.802803;-0.7078429;2.580831
-1.692389;-0.5403617;2.365999
-1.70344;-0.540444;2.384753
-1.714677;-0.5404631;2.392322
-1.721875;-0.54045;2.392702
-1.718322;-0.5404228;2.386543
-1.716391;-0.5404129;2.384049
-1.716406;-0.5404198;2.385298
-1.717966;-0.5404285;2.387431
-1.717954;-0.5404309;2.387848
-1.71837;-0.5400016;2.390372
-1.722566;-0.5399889;2.389283
-1.728737;-0.5399705;2.387734
-1.734381;-0.5399431;2.384378
-1.747966;-0.5399398;2.387813
-1.761522;-0.5399275;2.389594
-1.773854;-0.5398733;2.383291
-1.773854;-0.5398733;2.383291
-1.773854;-0.5398733;2.383291
-1.773854;-0.5398733;2.383291
-1.773854;-0.5398733;2.383291
-2.11362;-0.04401945;2.066337
-2.11362;-0.04401945;2.066337
-2.11362;-0.04401945;2.066337
-2.573551;-0.222165;1.496698
-2.510158;-0.2028205;1.527854
-2.513008;-0.2028431;1.53418
-2.51798;-0.2052573;1.54462
-2.51798;-0.2052573;1.54462
-2.517979;-0.2052572;1.54462
-2.51798;-0.2052573;1.54462
-2.51798;-0.2052575;1.544619
-2.167967;-0.04537868;2.020624
-2.159353;-0.04440451;2.00905
-2.129403;-0.04408847;2.039728
-2.12614;-0.04430716;2.048916
-2.11704;-0.04422157;2.058478
-2.117825;-0.04438427;2.061241
-2.119104;-0.04418756;2.055075
-2.112737;-0.04437955;2.067583
-2.114873;-0.0447441;2.073292
-2.115651;-0.04515578;2.081812
-2.111293;-0.04521957;2.088811
-2.107658;-0.04544315;2.098583
-2.094059;-0.04542786;2.115474
-2.085228;-0.04555872;2.129693
-2.085228;-0.04555872;2.129693
-2.085228;-0.04555872;2.129693
-1.966364;-0.1008107;2.527555
-1.947877;-0.09945115;2.538005
-1.916917;-0.09701517;2.544157
-1.921634;-0.0970422;2.544019
-1.920274;-0.09687267;2.539924
-1.914845;-0.09626193;2.528218
-1.925904;-0.09707862;2.522343
-1.937885;-0.09811015;2.526197
-1.947839;-0.09901893;2.532998
-1.927406;-0.09781557;2.565101
-1.923364;-0.09760073;2.57307
-1.921861;-0.09747906;2.573125
-1.916839;-0.09691943;2.562651
-1.93591;-0.0984176;2.558772
-1.954818;-0.09998174;2.560419
-1.960503;-0.1005027;2.56444
-1.974719;-0.1016345;2.562593
-1.974719;-0.1016345;2.562593
-2.12975;-0.09594449;2.155343
-2.254829;-0.1852559;2.202063
-2.123791;-0.1125685;2.152304
-2.188142;-0.1453034;2.181317
-2.188142;-0.1453034;2.181317
-1.965528;-0.7450489;1.52097
-1.953704;-0.7434484;1.501878
-1.938959;-0.7446566;1.493915
-1.938959;-0.7446563;1.493915
-1.938959;-0.7446559;1.493915
-1.969503;-0.7418992;1.509159
-1.969502;-0.7418989;1.509159
-2.082327;-0.7001344;1.510724
-2.094069;-0.7022639;1.504414
-2.094069;-0.7022637;1.504414
-2.1676;-0.7072606;1.488211
-2.141515;-0.7092263;1.485419
-2.141515;-0.7092263;1.485419
-2.141445;-0.7090231;1.485452
 ; ; 
 ; ; 
-2.598171;-0.2245985;1.518298
-2.646745;-0.2360586;1.515443
-2.646745;-0.2360586;1.515443
-2.619203;-0.2295421;1.516439
-2.541788;-0.205249;1.53629
-2.515813;-0.2095106;1.544053
-2.511395;-0.2096685;1.542665
 ; ; 
-2.278427;-0.1266997;1.545009
-2.279862;-0.1267145;1.54485
-2.277458;-0.1266426;1.539723
-2.467568;-0.212086;1.534181
-2.561272;-0.2064258;1.600061
 ; ; 
 ; ; 
-2.321702;-0.09551752;1.662437
-2.308078;-0.1050649;1.654946
-2.308079;-0.1050652;1.654946
-2.308079;-0.1050653;1.654946
-2.30808;-0.1050657;1.654946
-2.308079;-0.1050654;1.654946
-2.136216;-0.045876;2.08719
-2.136216;-0.045876;2.08719
-2.152896;-0.04756799;2.10526
-2.160558;-0.04802351;2.106088
-2.135915;-0.04615985;2.094169
-2.136927;-0.04617949;2.093338
-2.163356;-0.04815243;2.105519
-2.187732;-0.0496034;2.108191
-2.193142;-0.04992479;2.108771
-2.137409;-0.04580347;2.083987
-2.149043;-0.04669631;2.089917
-2.216053;-0.05173355;2.121619
-2.166904;-0.04824322;2.103113
-2.142473;-0.04645623;2.092704
-2.130213;-0.04568352;2.090364
-2.126346;-0.04549706;2.090957
-2.127518;-0.04535174;2.086088
-2.143838;-0.0464154;2.090018
-1.988723;-0.03393055;1.997478
-1.974902;-0.03295794;1.992481
-1.972152;-0.03272653;1.990605
-1.9624;-0.03200148;1.986178
-1.94704;-0.03515229;1.980637
-1.947126;-0.04989171;1.978054
-1.946976;-0.05363469;1.977773
-1.945149;-0.05801451;1.981045
-1.944536;-0.05975571;1.982098
-1.944326;-0.06201571;1.982187
-1.944155;-0.06438647;1.982176
-1.944035;-0.06631112;1.982126
-1.943668;-0.06506221;1.983129
-1.943794;-0.06223476;1.983311
-1.943593;-0.0615894;1.983856
-1.943635;-0.05999513;1.984024
-1.943957;-0.06073295;1.983201
-1.945254;-0.05960751;1.980557
-1.945411;-0.05905525;1.980305
-1.945346;-0.05702834;1.980774
-1.94541;-0.05502069;1.980963
-1.945107;-0.05460393;1.981689
-2.031996;-0.03696659;2.012912
-2.035527;-0.03715631;2.012824
-2.016838;-0.03566955;2.00208
-2.023948;-0.03609923;2.003009
-2.025582;-0.03618628;2.002952
-2.026819;-0.03611657;1.999756
-2.034933;-0.03673148;2.003712
-2.031163;-0.03651561;2.003497
-1.982673;-0.03353667;1.996031
-1.940003;-0.03802349;1.995513
-1.938075;-0.04564056;1.998479
-1.935133;-0.05186015;2.003883
-1.935113;-0.05215353;2.003877
-1.935049;-0.05305924;2.00387
-1.934313;-0.05198763;2.00565
-1.9333;-0.05358727;2.007597
-1.932462;-0.05540505;2.00913
-1.932044;-0.05092357;2.010768
-1.932044;-0.05092357;2.010768
-1.932044;-0.05092357;2.010768
-1.932044;-0.05092357;2.010768
-1.932044;-0.05092357;2.010768
-1.932044;-0.05092357;2.010768
-2.046005;-0.1090563;2.679785
-2.037188;-0.1084501;2.68757
-2.061745;-0.1106621;2.702666
-2.052572;-0.1101139;2.71657
-1.993842;-0.1046649;2.669275
-1.948706;-0.1001448;2.609566
-1.937592;-0.09896334;2.59005
-1.930007;-0.0979152;2.559734
-1.928818;-0.09764405;2.547477
-1.932322;-0.09788391;2.544307
-1.942188;-0.0986893;2.544522
-1.944645;-0.0989258;2.547102
-1.948383;-0.09930354;2.552285
-1.948383;-0.09930354;2.552285
-1.930295;-0.09688212;2.485481
-1.930295;-0.09688212;2.485481
-1.92645;-0.1067558;2.459797
-1.951596;-0.09879151;2.497931
-1.951596;-0.09879151;2.497931
-1.951596;-0.09879151;2.497931
-1.951236;-0.09847307;2.497284
-1.951236;-0.09847307;2.497284
-1.951236;-0.09847307;2.497284
-1.777934;-0.539514;2.319541
-1.782774;-0.5395201;2.322632
-1.765832;-0.5397708;2.363153
-1.766888;-0.5397782;2.364974
-1.764476;-0.5397912;2.366461
-1.76346;-0.5398109;2.369755
-1.763071;-0.5398255;2.37236
-1.76276;-0.5394014;2.375529
-1.763236;-0.5393934;2.374234
-1.760579;-0.5393937;2.373485
-1.767828;-0.5393769;2.372655
-1.77428;-0.5393693;2.373263
-1.779157;-0.5393476;2.370848
-1.779157;-0.5393476;2.370848
-1.779157;-0.5393476;2.370848
-1.779157;-0.5393476;2.370848
-1.779157;-0.5393476;2.370848
-1.779157;-0.5393476;2.370848
-2.079192;-0.04091154;2.05605
-2.079192;-0.04091154;2.05605
-2.720603;-0.2747483;1.382544
-3.516482;-0.6642033;1.101797
-3.574435;-0.7151825;1.138276
-2.584794;-0.2213862;1.491481
-2.571568;-0.1939836;1.576889
-2.587615;-0.2175726;1.605737
 ; ; 
 ; ; 
-2.343916;-0.08319849;1.649536
-2.200041;-0.1450712;2.52667
-2.199853;-0.1533737;2.526668
-2.174406;-0.1486149;2.52049
-2.174406;-0.1486149;2.52049
-2.092912;-0.04198886;2.048879
-2.080706;-0.04127088;2.047743
-2.076015;-0.04112872;2.050382
-2.078696;-0.04206887;2.062099
-2.089894;-0.0434168;2.079276
-2.097063;-0.04424226;2.089398
-2.105601;-0.0459784;2.119056
-2.105601;-0.0459784;2.119056
-2.078341;-0.04505426;2.132332
-2.078341;-0.04505426;2.132332
-2.078341;-0.04505426;2.132332
-2.078341;-0.04505426;2.132332
-2.078341;-0.04505426;2.132332
-2.078341;-0.04505426;2.132332
-1.91303;-0.09659137;2.550494
-1.899665;-0.09548311;2.548971
-1.91017;-0.09651504;2.561651
-1.906706;-0.09580928;2.560675
-1.905428;-0.0957281;2.562233
-1.904587;-0.09560342;2.558366
-1.900109;-0.09506224;2.546172
-1.900109;-0.09506224;2.546172
-1.900109;-0.09506224;2.546172
-1.900109;-0.09506224;2.546172
-1.900109;-0.09506224;2.546172
